archive_dir,split,annotations_path,category_id,category_name_from_coco,count
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,8,8,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,9,9,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,13,13,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,16,16,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,18,18,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,20,20,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,21,21,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,24,24,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,26,26,55
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,2,2,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,4,4,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,7,7,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,10,10,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,15,15,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,17,17,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,25,25,54
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,3,3,53
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,5,5,53
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,11,11,53
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,12,12,53
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,14,14,53
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,19,19,53
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,22,22,52
med/translator_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/train/_annotations.coco.json,6,6,50
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,1,1,7
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,2,2,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,3,3,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,5,5,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,11,11,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,17,17,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,22,22,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,24,24,6
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,4,4,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,6,6,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,7,7,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,8,8,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,9,9,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,10,10,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,12,12,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,13,13,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,14,14,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,15,15,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,16,16,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,18,18,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,19,19,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,20,20,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,21,21,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,23,23,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,25,25,5
med/translator_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/valid/_annotations.coco.json,26,26,5
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,4,4,8
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,6,6,8
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,14,14,8
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,19,19,8
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,22,22,8
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,3,3,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,5,5,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,7,7,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,8,8,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,10,10,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,11,11,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,12,12,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,15,15,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,25,25,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,26,26,7
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,2,2,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,9,9,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,13,13,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,16,16,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,17,17,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,18,18,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,20,20,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,21,21,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,24,24,6
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,23,23,5
med/translator_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/med/translator_v1i_coco/test/_annotations.coco.json,1,1,4
_extracted/stationary,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,2,Notebook,8
_extracted/stationary,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,3,Pen,6
_extracted/stationary,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,5,Ruler,5
_extracted/stationary,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,4,Pencil,4
_extracted/stationary,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,2,Notebook,3
_extracted/stationary,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,5,Ruler,2
_extracted/stationary,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,3,Pen,1
_extracted/stationary,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,4,Pencil,1
_extracted/stationary,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/test/_annotations.coco.json,4,Pencil,4
_extracted/stationary,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/test/_annotations.coco.json,3,Pen,3
_extracted/stationary,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/test/_annotations.coco.json,5,Ruler,1
stationary/0812_v2i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/0812_v2i_coco/train/_annotations.coco.json,1,Pen,45
stationary/0812_v2i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/0812_v2i_coco/valid/_annotations.coco.json,1,Pen,5
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,8,Pencil,11
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,10,Scale,6
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,11,Sharpener,3
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,5,Notebook,2
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,4,Marker,1
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,6,PEncil,1
stationary/22I-2831_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/train/_annotations.coco.json,7,Pen,1
stationary/22I-2831_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/valid/_annotations.coco.json,11,Sharpener,2
stationary/22I-2831_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/valid/_annotations.coco.json,5,Notebook,1
stationary/22I-2831_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/valid/_annotations.coco.json,8,Pencil,1
stationary/22I-2831_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/test/_annotations.coco.json,5,Notebook,2
stationary/22I-2831_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/test/_annotations.coco.json,11,Sharpener,1
stationary/22I-2831_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/22I-2831_v1i_coco/test/_annotations.coco.json,12,Sharpner,1
stationary/32_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/train/_annotations.coco.json,3,2,5045
stationary/32_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/train/_annotations.coco.json,2,1,198
stationary/32_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/valid/_annotations.coco.json,3,2,320
stationary/32_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/valid/_annotations.coco.json,2,1,22
stationary/32_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/valid/_annotations.coco.json,1,0,1
stationary/32_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/test/_annotations.coco.json,1,0,422
stationary/32_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/test/_annotations.coco.json,3,2,214
stationary/32_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/32_v1i_coco/test/_annotations.coco.json,2,1,10
stationary/AI_PROJ_FARIHAH_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/AI_PROJ_FARIHAH_v1i_coco/train/_annotations.coco.json,2,TAPE,45
stationary/AI_PROJ_FARIHAH_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/AI_PROJ_FARIHAH_v1i_coco/train/_annotations.coco.json,1,STAPLER,39
stationary/AI_PROJ_FARIHAH_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/AI_PROJ_FARIHAH_v1i_coco/valid/_annotations.coco.json,1,STAPLER,5
stationary/AI_PROJ_FARIHAH_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/AI_PROJ_FARIHAH_v1i_coco/valid/_annotations.coco.json,2,TAPE,3
stationary/AI_PROJ_FARIHAH_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/AI_PROJ_FARIHAH_v1i_coco/test/_annotations.coco.json,1,STAPLER,2
stationary/AI_PROJ_FARIHAH_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/AI_PROJ_FARIHAH_v1i_coco/test/_annotations.coco.json,2,TAPE,2
stationary/ATA_Assignment_2_v2i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/ATA_Assignment_2_v2i_coco/train/_annotations.coco.json,2,screwdriver,282
stationary/ATA_Assignment_2_v2i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/ATA_Assignment_2_v2i_coco/valid/_annotations.coco.json,2,screwdriver,25
stationary/Alat_Tulis_Kantor_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Alat_Tulis_Kantor_v1i_coco/train/_annotations.coco.json,4,Stapler,268
stationary/Alat_Tulis_Kantor_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Alat_Tulis_Kantor_v1i_coco/train/_annotations.coco.json,1,Correction,246
stationary/Alat_Tulis_Kantor_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Alat_Tulis_Kantor_v1i_coco/valid/_annotations.coco.json,1,Correction,25
stationary/Alat_Tulis_Kantor_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Alat_Tulis_Kantor_v1i_coco/valid/_annotations.coco.json,4,Stapler,22
stationary/Alat_Tulis_Kantor_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Alat_Tulis_Kantor_v1i_coco/test/_annotations.coco.json,1,Correction,26
stationary/Alat_Tulis_Kantor_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Alat_Tulis_Kantor_v1i_coco/test/_annotations.coco.json,4,Stapler,20
stationary/Assignment_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/train/_annotations.coco.json,1,Clip,106
stationary/Assignment_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/train/_annotations.coco.json,2,Correction_tape,60
stationary/Assignment_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/train/_annotations.coco.json,3,Stapler,59
stationary/Assignment_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/valid/_annotations.coco.json,1,Clip,37
stationary/Assignment_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/valid/_annotations.coco.json,2,Correction_tape,14
stationary/Assignment_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/valid/_annotations.coco.json,3,Stapler,14
stationary/Assignment_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/test/_annotations.coco.json,1,Clip,13
stationary/Assignment_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/test/_annotations.coco.json,3,Stapler,11
stationary/Assignment_v1i_coco,test,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Assignment_v1i_coco/test/_annotations.coco.json,2,Correction_tape,9
stationary/Classroom_supplies_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,2,Notebook,8
stationary/Classroom_supplies_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,3,Pen,6
stationary/Classroom_supplies_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,5,Ruler,5
stationary/Classroom_supplies_detector_v1i_coco,train,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/train/_annotations.coco.json,4,Pencil,4
stationary/Classroom_supplies_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,2,Notebook,3
stationary/Classroom_supplies_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,5,Ruler,2
stationary/Classroom_supplies_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,3,Pen,1
stationary/Classroom_supplies_detector_v1i_coco,val,/home/user/Documents/PycharmProjects/MinSocFacesAI/R-CNN/dataset_builder/work/_extracted/stationary/Classroom_supplies_detector_v1i_coco/valid/_annotations.coco.json,4,Pencil,1
